sim_s,stage,x,y,z,yaw,odom_x,odom_y,odom_v,odom_w,margin_m,nearest_model,front_strip_range_m
11.78,stop_x-5.6,-5.696964721052877,1.8500106317588108e-09,0.006132820388689862,-5.981652379599673e-09,0.4933808007254264,7.855361594046733e-10,0.04262537729110005,-1.3420178946616135e-08,1.0374990239669657,entrance_curb_-4.83_1,inf
11.986,stop_x-5.6,-5.696964721052877,1.8500106317588108e-09,0.006132820388689862,-5.981652379599673e-09,0.4933808007262111,7.855361593929936e-10,0.0,0.0,1.0374990239669657,entrance_curb_-4.83_1,inf
12.192,stop_x-5.6,-5.696964721052877,1.8500106317588108e-09,0.006132820388689862,-5.981652379599673e-09,0.4933808007262111,7.855361593929936e-10,0.0,0.0,1.0374990239669657,entrance_curb_-4.83_1,inf
12.408,stop_x-5.6,-5.696964721052877,1.8500106317588108e-09,0.006132820388689862,-5.981652379599673e-09,0.4933808007262111,7.855361593929936e-10,0.0,0.0,1.0374990239669657,entrance_curb_-4.83_1,inf
12.633,stop_x-5.6,-5.696964721052877,1.8500106317588108e-09,0.006132820388689862,-5.981652379599673e-09,0.4933808007262111,7.855361593929936e-10,0.0,0.0,1.0374990239669657,entrance_curb_-4.83_1,inf
12.859,stop_x-5.6,-5.696964721052877,1.8500106317588108e-09,0.006132820388689862,-5.981652379599673e-09,0.4933808007262111,7.855361593929936e-10,0.0,0.0,1.0374990239669657,entrance_curb_-4.83_1,inf
13.097,stop_x-5.6,-5.696964721052877,1.8500106317588108e-09,0.006132820388689862,-5.981652379599673e-09,0.4933808007262111,7.855361593929936e-10,0.0,0.0,1.0374990239669657,entrance_curb_-4.83_1,inf
13.299,route_2_to_0.8,-5.696793724189675,1.866868393197934e-09,0.006132820281268718,-5.922564963937075e-09,0.493471800725891,7.8418974880195e-10,0.008499999975389305,1.0252667890303121e-08,1.0374227907616236,entrance_curb_-4.83_1,inf
13.515,route_2_to_0.8,-5.6694697741325575,1.7766348746725246e-09,0.006132827316550746,-6.293276055646861e-09,0.5170338007208466,4.689360364924706e-10,0.21249999997520752,1.077809884352995e-08,1.025410861636927,entrance_curb_-4.83_1,inf
13.734,route_2_to_0.8,-5.609184785605875,1.5353601591678506e-09,0.006132842598503379,-5.718860454574227e-09,0.5722008007185373,-1.6473569049633533e-10,0.2799999999947511,1.0115098722775981e-08,1.0001265826281531,entrance_curb_-4.83_1,inf
13.966,route_2_to_0.8,-5.5442247832931395,1.300576377031376e-09,0.0061328571869145,-5.050131976577833e-09,0.6388408007172848,-7.834961993042429e-10,0.27999999999474556,8.946803871233735e-09,0.9748262426248178,entrance_curb_-4.83_1,inf
14.171,route_2_to_0.8,-5.486824777478489,1.1163405323515268e-09,0.006132867930378617,-4.541031831312818e-09,0.6959608007162112,-1.199965931763803e-09,0.27999999999474,8.041345367360007e-09,0.9542192687240649,entrance_curb_-4.83_1,inf
14.38,route_2_to_0.8,-5.428304768638967,9.479118513409351e-10,0.006132876344911333,-4.089798144960107e-09,0.7626008007149585,-1.5675370746059788e-09,0.27999999999474556,7.236057631224237e-09,0.9349646659598989,entrance_curb_-4.83_1,inf
14.588,route_2_to_0.8,-5.370064757760592,7.972406674331753e-10,0.006132881821967511,-3.7002025480257197e-09,0.8197208007138832,-1.7914501238757657e-09,0.27999999999474556,6.523187008477019e-09,0.9176213221044376,entrance_curb_-4.83_1,inf
14.816,route_2_to_0.8,-5.306224744554408,6.48903671172777e-10,0.006132884234600948,-3.331870716470679e-09,0.8768408007128154,-1.9394032290918234e-09,0.27999999999474556,5.9336585824010616e-09,0.90076301782291,entrance_curb_-4.83_1,inf
15.038,route_2_to_0.8,-5.2440647298645775,5.129767001167122e-10,0.006132882913940091,-2.9809143890202907e-09,0.9434808007115609,-2.0249886042855744e-09,0.27999999999474556,5.3239670736520696e-09,0.8865758572993974,entrance_curb_-4.83_1,inf
